ID,ID_ORIG,SPECIES,VHF_Deploy_ID,UNIQUE_ID,YEAR,DATE_LOC,DATE2,TAG_ID,UTC_OFFSET,UTC,DET_LOC,TIME_LOC,HR_LOC,MIN_LOC,SEC_LOC,LAT,LONG,OUT,SEX,GPS,FREQ,LOCATION,LOCATION2,BRD,DET_,UTM_E,UTM_N,UTM_ZONE,ACTIVITY,ERROR,SCAN_STA,SCAN_STO,TYPE_LOC,CONTACT,OBSERVER,BEARING,DISTANCE,STATUS,DIVING,u_easting,v_northing,u_wind,v_wind,DISTTOPN
5071,132,ASSP,110,ASSP_2005_1712,2005,38549,,1712,7,38549.99409,,16:51:29,16,51,29,34.6474,-121.022,,,,4444,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5083,144,ASSP,111,ASSP_2005_1727,2005,38550,,1727,7,38550.95801,,15:59:32,15,59,32,33.6688,-120.5348,,,,4632,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5143,204,ASSP,112,ASSP_2005_1728,2005,38554,,1728,7,38554.78965,,11:57:06,11,57,06,34.135,-120.7902,,,,4280,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5046,107,ASSP,113,ASSP_2005_1857,2005,38547,,1857,7,38547.82174,,12:43:18,12,43,18,34.3257,-121.1102,,,,4019,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5072,133,ASSP,114,ASSP_2005_1861,2005,38549,,1861,7,38550.00279,,17:04:01,17,04,01,34.3755,-120.7905,,,,6954,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5073,134,ASSP,115,ASSP_2005_1882,2005,38549,,1882,7,38550.00391,,17:05:38,17,05,38,34.2845,-120.7193,,,,4205,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5025,86,ASSP,116,ASSP_2005_1951,2005,38538,,1951,7,38538.98586,,16:39:38,16,39,38,34.2694,-121.1429,,,,4632,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5125,186,ASSP,117,ASSP_2005_1955,2005,38553,,1955,7,38553.78251,,11:46:49,11,46,49,34.1708,-120.8546,,,,6954,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5126,187,ASSP,118,ASSP_2005_1964,2005,38553,,1964,7,38553.78296,,11:47:28,11,47,28,34.1481,-120.9097,,,,4083,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5127,188,ASSP,119,ASSP_2005_1973,2005,38553,,1973,7,38553.78345,,11:48:10,11,48,10,34.1237,-120.7907,,,,4280,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5074,135,ASSP,120,ASSP_2005_1986,2005,38549,,1986,7,38550.01003,,17:14:27,17,14,27,34.3065,-120.3016,,,,4280,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5128,189,ASSP,121,ASSP_2005_2055,2005,38553,,2055,7,38553.78803,,11:54:46,11,54,46,34.0289,-120.7846,,,,4019,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5047,108,ASSP,122,ASSP_2005_2160,2005,38547,,2160,7,38547.83986,,13:09:24,13,09,24,34.2128,-120.9553,,,,4343,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5048,109,ASSP,123,ASSP_2005_2169,2005,38547,,2169,7,38547.84039,,13:10:10,13,10,10,34.1857,-120.9554,,,,5506,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5026,87,ASSP,124,ASSP_2005_2231,2005,38538,,2231,7,38539.00258,,17:03:43,17,03,43,34.3124,-120.8475,,,,6954,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5031,92,ASSP,125,ASSP_2005_2233,2005,38544,,2233,7,38544.95322,,15:52:38,15,52,38,33.5838,-119.4234,,,,4707,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5032,93,ASSP,126,ASSP_2005_2268,2005,38544,,2268,7,38544.95508,,15:55:19,15,55,19,33.5455,-119.4652,,,,5519,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5084,145,ASSP,127,ASSP_2005_2339,2005,38550,,2339,7,38550.99424,,16:51:42,16,51,42,34.5901,-121.092,,,,4343,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5153,214,ASSP,128,ASSP_2005_2419,2005,38568,,2419,7,38568.97317,,16:21:22,16,21,22,34.2153,-120.6217,,,,4280,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5107,168,ASSP,129,ASSP_2005_242,2005,38552,,242,7,38552.7039,,9:53:37,9,53,37,34.1211,-120.0974,,,,4280,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5042,103,ASSP,130,ASSP_2005_2432,2005,38546,,2432,7,38547.04568,,18:05:47,18,05,47,34.1926,-120.9022,,,,4632,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5129,190,ASSP,131,ASSP_2005_2446,2005,38553,,2446,7,38553.81053,,12:27:10,12,27,10,34.2313,-120.3505,,,,4255,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5130,191,ASSP,132,ASSP_2005_2452,2005,38553,,2452,7,38553.81084,,12:27:37,12,27,37,34.2899,-120.3391,,,,4205,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5144,205,ASSP,133,ASSP_2005_2464,2005,38554,,2464,7,38554.83206,,12:58:10,12,58,10,34.2853,-120.214,,,,4620,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5085,146,ASSP,134,ASSP_2005_2476,2005,38550,,2476,7,38551.00234,,17:03:22,17,03,22,34.1488,-121.0894,,,,4444,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5043,104,ASSP,135,ASSP_2005_2498,2005,38546,,2498,7,38547.04972,,18:11:36,18,11,36,34.2031,-120.6558,,,,4620,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5033,94,ASSP,136,ASSP_2005_2509,2005,38544,,2509,7,38544.96928,,16:15:46,16,15,46,33.4672,-119.3307,,,,4083,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5034,95,ASSP,137,ASSP_2005_2529,2005,38544,,2529,7,38544.97044,,16:17:26,16,17,26,33.5284,-119.3766,,,,4319,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5087,148,ASSP,138,ASSP_2005_2551,2005,38550,,2551,7,38551.0065,,17:09:22,17,09,22,34.2976,-121.0559,,,,5506,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5131,192,ASSP,139,ASSP_2005_2562,2005,38553,,2562,7,38553.81698,,12:36:27,12,36,27,34.3708,-120.2178,,,,4620,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5088,149,ASSP,140,ASSP_2005_2577,2005,38550,,2577,7,38551.00796,,17:11:28,17,11,28,34.3669,-120.913,,,,6954,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5049,110,ASSP,141,ASSP_2005_2600,2005,38547,,2600,7,38547.86567,,13:46:34,13,46,34,34.1813,-120.8904,,,,5519,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5089,150,ASSP,142,ASSP_2005_2601,2005,38550,,2601,7,38551.00925,,17:13:19,17,13,19,34.4519,-120.9966,,,,4019,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5050,111,ASSP,143,ASSP_2005_2608,2005,38547,,2608,7,38547.86604,,13:47:06,13,47,06,34.2181,-120.8757,,,,4255,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5090,151,ASSP,144,ASSP_2005_2638,2005,38550,,2638,7,38551.01141,,17:16:26,17,16,26,34.5883,-120.9287,,,,4205,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5091,152,ASSP,145,ASSP_2005_2706,2005,38550,,2706,7,38551.01525,,17:21:58,17,21,58,34.3543,-120.829,,,,4620,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5100,161,ASSP,146,ASSP_2005_2749,2005,38551,,2749,7,38552.01251,,17:18:01,17,18,01,33.5183,-119.5887,,,,4719,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5154,215,ASSP,147,ASSP_2005_2769,2005,38568,,2769,7,38568.99475,,16:52:26,16,52,26,34.2915,-120.1407,,,,4255,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5132,193,ASSP,148,ASSP_2005_2801,2005,38553,,2801,7,38553.83093,,12:56:32,12,56,32,34.3138,-119.6278,,,,4233,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5101,162,ASSP,149,ASSP_2005_2816,2005,38551,,2816,7,38552.01619,,17:23:19,17,23,19,33.6649,-119.6016,,,,4869,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5051,112,ASSP,150,ASSP_2005_2958,2005,38547,,2958,7,38547.88671,,14:16:52,14,16,52,34.2764,-120.0964,,,,4620,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5102,163,ASSP,151,ASSP_2005_2967,2005,38551,,2967,7,38552.02521,,17:36:18,17,36,18,33.6521,-119.5623,,,,4205,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5103,164,ASSP,152,ASSP_2005_2991,2005,38551,,2991,7,38552.0266,,17:38:18,17,38,18,33.5602,-119.4971,,,,4083,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5104,165,ASSP,153,ASSP_2005_3004,2005,38551,,3004,7,38552.02718,,17:39:08,17,39,08,33.5366,-119.4992,,,,4180,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5105,166,ASSP,154,ASSP_2005_3037,2005,38551,,3037,7,38552.0291,,17:41:54,17,41,54,33.4197,-119.4229,,,,4707,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5106,167,ASSP,155,ASSP_2005_3172,2005,38551,,3172,7,38552.03747,,17:53:57,17,53,57,33.5809,-119.3307,,,,4456,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5092,153,ASSP,156,ASSP_2005_3206,2005,38550,,3206,7,38551.04539,,18:05:22,18,05,22,34.3128,-120.2522,,,,4280,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5093,154,ASSP,157,ASSP_2005_3212,2005,38550,,3212,7,38551.04576,,18:05:54,18,05,54,34.2901,-120.2969,,,,4456,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5035,96,ASSP,158,ASSP_2005_324,2005,38545,,324,7,38545.84574,,13:17:52,13,17,52,34.2839,-120.2454,,,,4319,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5027,88,ASSP,159,ASSP_2005_330,2005,38539,,330,7,38539.92424,,15:10:54,15,10,54,34.313,-120.2108,,,,4280,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5108,169,ASSP,160,ASSP_2005_336,2005,38552,,336,7,38552.70907,,10:01:04,10,01,04,34.2003,-120.3655,,,,4620,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5052,113,ASSP,161,ASSP_2005_337,2005,38548,,337,7,38548.74141,,10:47:38,10,47,38,34.3157,-120.1389,,,,4319,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5109,170,ASSP,162,ASSP_2005_362,2005,38552,,362,7,38552.71047,,10:03:05,10,03,05,34.2065,-120.3933,,,,4205,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5133,194,ASSP,163,ASSP_2005_363,2005,38554,,363,7,38554.71056,,10:03:12,10,03,12,33.5414,-119.4068,,,,5506,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5053,114,ASSP,164,ASSP_2005_369,2005,38548,,369,7,38548.74317,,10:50:10,10,50,10,34.3658,-120.246,,,,4343,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5116,177,ASSP,165,ASSP_2005_383,2005,38553,,383,7,38553.68917,,9:32:24,9,32,24,33.5777,-119.3344,,,,4319,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5117,178,ASSP,166,ASSP_2005_389,2005,38553,,389,7,38553.68947,,9:32:50,9,32,50,33.5625,-119.365,,,,4869,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5118,179,ASSP,167,ASSP_2005_397,2005,38553,,397,7,38553.68986,,9:33:24,9,33,24,33.6278,-119.3311,,,,6907,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5110,171,ASSP,168,ASSP_2005_412,2005,38552,,412,7,38552.71343,,10:07:20,10,07,20,34.1656,-120.6556,,,,4180,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5111,172,ASSP,169,ASSP_2005_425,2005,38552,,425,7,38552.71414,,10:08:22,10,08,22,34.185,-120.6986,,,,6954,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5094,155,ASSP,170,ASSP_2005_442,2005,38551,,442,7,38551.87595,,14:01:22,14,01,22,34.3496,-120.2362,,,,6907,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5119,180,ASSP,171,ASSP_2005_443,2005,38553,,443,7,38553.69247,,9:37:09,9,37,09,33.7499,-119.2564,,,,4170,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5023,84,ASSP,172,ASSP_2005_455,2005,38538,,455,7,38538.89264,,14:25:24,14,25,24,34.1193,-120.5437,,,,4233,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5112,173,ASSP,173,ASSP_2005_460,2005,38552,,460,7,38552.71608,,10:11:09,10,11,09,34.2033,-120.7941,,,,4019,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5095,156,ASSP,174,ASSP_2005_466,2005,38551,,466,7,38551.87723,,14:03:13,14,03,13,34.3613,-120.2563,,,,4280,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5145,206,ASSP,175,ASSP_2005_499,2005,38568,,499,7,38568.86035,,13:38:54,13,38,54,33.7817,-119.3539,,,,4205,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5039,100,ASSP,176,ASSP_2005_531,2005,38546,,531,7,38546.932,,15:22:05,15,22,05,34.2951,-120.6539,,,,4205,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5146,207,ASSP,177,ASSP_2005_566,2005,38568,,566,7,38568.86414,,13:44:22,13,44,22,33.7696,-119.4395,,,,4233,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5054,115,ASSP,178,ASSP_2005_589,2005,38548,,589,7,38548.75616,,11:08:52,11,08,52,34.4377,-120.978,,,,4830,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5148,209,ASSP,179,ASSP_2005_597,2005,38568,,597,7,38568.86579,,13:46:44,13,46,44,33.6877,-119.4782,,,,4869,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5055,116,ASSP,180,ASSP_2005_598,2005,38548,,598,7,38548.75662,,11:09:32,11,09,32,34.4377,-121.0377,,,,4019,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5134,195,ASSP,181,ASSP_2005_608,2005,38554,,608,7,38554.72434,,10:23:03,10,23,03,33.6169,-119.5198,,,,5519,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5028,89,ASSP,182,ASSP_2005_610,2005,38544,,610,7,38544.85722,,13:34:24,13,34,24,34.3351,-120.2391,,,,4343,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5056,117,ASSP,183,ASSP_2005_614,2005,38548,,614,7,38548.75755,,11:10:52,11,10,52,34.5362,-121.0906,,,,4620,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5135,196,ASSP,184,ASSP_2005_617,2005,38554,,617,7,38554.7248,,10:23:43,10,23,43,33.6187,-119.439,,,,4205,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5120,181,ASSP,185,ASSP_2005_621,2005,38553,,621,7,38553.70285,,9:52:06,9,52,06,33.6489,-119.5368,,,,4707,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5075,136,ASSP,186,ASSP_2005_632,2005,38550,,632,7,38550.89466,,14:28:19,14,28,19,33.6044,-119.369,,,,4830,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5136,197,ASSP,187,ASSP_2005_633,2005,38554,,633,7,38554.72559,,10:24:51,10,24,51,33.5508,-119.4546,,,,4520,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5149,210,ASSP,188,ASSP_2005_634,2005,38568,,634,7,38568.86801,,13:49:56,13,49,56,33.6538,-119.5741,,,,4632,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5137,198,ASSP,189,ASSP_2005_639,2005,38554,,639,7,38554.72591,,10:25:19,10,25,19,33.6073,-119.4061,,,,4830,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5121,182,ASSP,190,ASSP_2005_644,2005,38553,,644,7,38553.70411,,9:53:55,9,53,55,33.5449,-119.539,,,,5506,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5057,118,ASSP,191,ASSP_2005_647,2005,38548,,647,7,38548.75936,,11:13:29,11,13,29,34.4622,-121.1944,,,,4719,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5138,199,ASSP,192,ASSP_2005_648,2005,38554,,648,7,38554.7264,,10:26:01,10,26,01,33.5666,-119.4209,,,,4255,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5122,183,ASSP,193,ASSP_2005_655,2005,38553,,655,7,38553.70472,,9:54:48,9,54,48,33.6037,-119.5062,,,,4343,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5058,119,ASSP,194,ASSP_2005_664,2005,38548,,664,7,38548.76035,,11:14:54,11,14,54,34.4124,-121.1653,,,,4255,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5065,126,ASSP,195,ASSP_2005_672,2005,38549,,672,7,38549.93291,,15:23:23,15,23,23,33.9099,-120.7163,,,,4707,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5113,174,ASSP,196,ASSP_2005_684,2005,38552,,684,7,38552.72916,,10:29:59,10,29,59,34.3312,-120.9594,,,,4719,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5123,184,ASSP,197,ASSP_2005_685,2005,38553,,685,7,38553.70635,,9:57:09,9,57,09,33.6008,-119.5337,,,,4520,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5076,137,ASSP,198,ASSP_2005_738,2005,38550,,738,7,38550.90063,,14:36:54,14,36,54,33.8991,-119.3985,,,,4233,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5096,157,ASSP,199,ASSP_2005_775,2005,38551,,775,7,38551.89516,,14:29:02,14,29,02,34.5961,-120.9135,,,,6954,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5097,158,ASSP,200,ASSP_2005_806,2005,38551,,806,7,38551.89678,,14:31:22,14,31,22,34.6179,-120.9922,,,,4830,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5059,120,ASSP,201,ASSP_2005_818,2005,38548,,818,7,38548.7695,,11:28:05,11,28,05,34.2983,-120.6798,,,,6907,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5060,121,ASSP,202,ASSP_2005_825,2005,38548,,825,7,38548.76984,,11:28:34,11,28,34,34.3072,-120.6972,,,,6954,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5077,138,ASSP,203,ASSP_2005_834,2005,38550,,834,7,38550.90619,,14:44:55,14,44,55,33.5899,-119.5339,,,,4255,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5029,90,ASSP,204,ASSP_2005_843,2005,38544,,843,7,38544.87086,,13:54:02,13,54,02,34.358,-120.2568,,,,4205,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5078,139,ASSP,205,ASSP_2005_866,2005,38550,,866,7,38550.90799,,14:47:30,14,47,30,33.4648,-119.4985,,,,4707,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5150,211,ASSP,206,ASSP_2005_867,2005,38568,,867,7,38568.88149,,14:09:21,14,09,21,33.6418,-119.6431,,,,4719,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5079,140,ASSP,207,ASSP_2005_876,2005,38550,,876,7,38550.90851,,14:48:15,14,48,15,33.4591,-119.522,,,,4180,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5151,212,ASSP,208,ASSP_2005_878,2005,38568,,878,7,38568.88211,,14:10:14,14,10,14,33.6707,-119.6437,,,,5506,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5152,213,ASSP,209,ASSP_2005_887,2005,38568,,887,7,38568.88255,,14:10:52,14,10,52,33.5358,-119.5913,,,,4170,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
5061,122,ASSP,210,ASSP_2005_912,2005,38548,,912,7,38548.77491,,11:35:52,11,35,52,34.2005,-120.4224,,,,4083,Santa Rosa Island,SARO,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,,,,,,,,,
3860,121,CAAU,211,CAAU_1999_8050,1999,36266,,8050,7,36266.79167,,12:00:00,12,00,00,34.1491,-120.294,,M,,8050,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,19,11,A,,3.5812,10.4007,-1.437878788,-1.084848485,
3844,105,CAAU,212,CAAU_1999_8074,1999,36265,,8074,7,36265.79167,,12:00:00,12,00,00,34.1875,-120.2818,,F,,8074,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,18,15,A,,4.6353,14.2658,-0.784848485,-0.939393939,
3845,106,CAAU,213,CAAU_1999_8099,1999,36265,,8099,7,36265.79167,,12:00:00,12,00,00,34.1513,-120.4092,,F,,8099,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,326,13,A,,-7.2695,10.7775,-0.784848485,-0.939393939,
3846,107,CAAU,214,CAAU_1999_8148,1999,36265,,8148,7,36265.79167,,12:00:00,12,00,00,34.123,-120.2089,,M,,8148,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,57,14,A,,11.7414,7.6249,-0.784848485,-0.939393939,
3847,108,CAAU,215,CAAU_1999_8176,1999,36265,,8176,7,36265.79167,,12:00:00,12,00,00,34.2179,-120.2756,,F,,8176,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,16,19,A,Y,5.2371,18.264,-0.784848485,-0.939393939,
3740,1,CAAU,216,CAAU_1999_8200,1999,36226,,8200,7,36226.79167,,12:00:00,12,00,00,34.0625,-120.2375,,U,,8200,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,85,9,A,Y,8.9658,0.7844,4.001388889,-5.494444444,
3767,28,CAAU,217,CAAU_1999_8299,1999,36231,,8299,7,36231.79167,,12:00:00,12,00,00,34.0733,-120.3361,,U,,8299,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,350,2,A,Y,-0.3473,1.9696,7.048611111,-6.444444444,
3849,110,CAAU,218,CAAU_1999_8376,1999,36265,,8376,7,36265.79167,,12:00:00,12,00,00,34.1116,-120.3064,,M,,8376,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,21,7,A,,2.5086,6.5351,-0.784848485,-0.939393939,
3850,111,CAAU,219,CAAU_1999_8450,1999,36265,,8450,7,36265.79167,,12:00:00,12,00,00,34.2851,-120.2467,,M,,8450,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,17,27,A,Y,7.894,25.8202,-0.784848485,-0.939393939,
